id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
883609217470739419,Hideaway in the Heights-Modern Guest House,5140606,Tabor,,City Heights West,32.74149,-117.10609,Entire home/apt,,4,12,2023-08-28,0.67,1,0,0,"STR-07936L, 649122"
883654274012956796,Private bedroom & bathroom with free parking,349353964,Sherry,,Rancho Penasquitos,32.944599304554636,-117.14310226302037,Private room,75,2,35,2024-12-19,1.86,1,361,18,"STR-08170L, 648671"
883946506216336697,Central SoCal Coastal Escape,479385430,Christopher,,Linda Vista,32.781629981135076,-117.17420410425423,Entire home/apt,191,1,54,2024-12-01,2.78,1,167,37,"STR-06810L, 647699"
884003225023675378,Coastal Retreat: 3BR Oasis in Pacific Beach,346394298,The Coastal Project,,Pacific Beach,32.8043146,-117.2348997,Entire home/apt,163,2,44,2024-12-16,2.21,36,344,29,"STR-06235L, 647101"
884038608251298991,2BR dog-friendly condo with office - pool access,111815158,Vacasa California,,Serra Mesa,32.78149,-117.14854,Entire home/apt,208,31,1,2023-11-01,0.07,5,364,0,
884327413218157644,Spanish Style Cozy Studio,513200418,Karem,,West University Heights,32.76058032090638,-117.14163021811139,Entire home/apt,147,1,96,2024-12-21,5.05,1,220,49,"STR-07946L, 648281"
884376895594773921,Studio~Worldmk Balboa Pk (1-Week 7/21-28) Sleeps 3,246645318,Kristin,,East Village,32.71793,-117.15325,Private room,245,7,1,2023-07-23,0.06,2,7,0,Exempt
884507887805457589,Modern home w/ large private yard & sunset view,30113554,Mitch,,Linda Vista,32.79608,-117.16863,Entire home/apt,327,3,63,2024-11-29,3.59,1,158,44,"STR-07223L, 648559"
884637745555649003,"Mission Beach Retreat, Steps to Bay & Beach",82919172,Nxt,,Mission Bay,32.77397,-117.24982,Entire home/apt,585,3,29,2024-12-15,1.57,91,352,19,"STR-03098L, 519032"
884711279215475877,Full furnished luxury unit with San Diego bay view,102550507,Justus,,East Village,32.70628,-117.15414,Entire home/apt,650,1,7,2024-10-03,0.42,1,225,5,"STR-02721L, 649076"
884743000959017728,Casita on 34th St.,513291783,Carolina,,Normal Heights,32.75922249249216,-117.12099233127377,Entire home/apt,100,2,99,2024-12-15,5.08,1,226,57,"STR-08067L, 649267"
884758713681828656,Campsite #2 @ S&S Friendly Ranch,242986663,Frank,,Nestor,32.55765,-117.08479,Entire home/apt,,1,10,2024-06-24,0.52,3,0,1,"STR-06789L, 648135"
884999286860444016,Spacious family home-pool-heated jacuzzi-Sleeps 11,19011288,Erika,,Otay Ranch,32.62875,-116.95168,Entire home/apt,450,30,1,2023-08-01,0.06,1,255,0,
885096988365709199,"Spacious Apartment in Gaslamp, Sleeps 5 w/ Parking",57826298,Julie,,East Village,32.71208,-117.15929,Entire home/apt,201,2,67,2024-11-26,3.45,4,150,37,"STR-08047L, 647803"
885323424412848082,Resort style city living 1Bd+office/den+parking,273886014,Paul,,East Village,32.71667156664725,-117.1530796979649,Entire home/apt,315,31,8,2023-08-21,0.42,1,180,0,Exempt
885588394276898086,"RaysDen, Steps2Sand, Cozy, 2XL Parking, Deck, Dogs",137551742,Ray And Patty,,Mission Bay,32.7646,-117.25074,Entire home/apt,287,2,51,2024-12-16,2.69,1,335,34,"STR-02096L, 518564"
886513074171118513,Room of the Rising Sun II,95100667,Jamison,,Bird Land,32.80293182376676,-117.15239741761145,Private room,69,1,161,2024-12-01,8.19,1,334,98,"STR-08015L, 649183"
886886035948077875,Gaslamp downtown San Diego,513765457,Abid,,Marina,32.710163146043,-117.16212004187723,Entire home/apt,,31,0,,,3,114,0,"STR-12765L, 12765"
887006524788709388,Private casita in the heart of North Park,34834915,Iyad,,North Hills,32.74253159253885,-117.12478861746938,Entire home/apt,275,1,1,2023-06-04,0.05,1,359,0,"STR-07911L, 649051"
887030592324662236,Sunset Cliffs Dream Escape | W/D | Steps2Ocean!,499662709,Coast Vacation Homes,,Ocean Beach,32.7335367,-117.2524268,Entire home/apt,133,31,4,2024-08-31,0.24,86,262,1,
887148299819459014,B5393 South Beach 4,38690778,Bluewater Vacation Homes,,Mission Bay,32.76683,-117.25278,Entire home/apt,529,1,8,2024-09-30,0.47,92,268,3,"STR-02173L, 519887"
887292540587337770,ucsd/clairemont 卧室出租,464618342,Susan,,North Clairemont,32.83739966162293,-117.19321860576594,Private room,42,31,1,2023-08-07,0.06,7,353,0,
887550659601361017,New! Stunning Retreat Steps from Sunset Cliffs,25267014,Ashlyn,,Ocean Beach,32.73814,-117.25111,Entire home/apt,648,2,62,2024-12-08,3.69,1,320,44,"STR-02968L, 644496"
887630318678883636,The Leo - Deluxe 3 Bedroom Stay,390706460,Jay,,East Village,32.711847053331226,-117.15081079565607,Entire home/apt,222,2,86,2024-12-13,4.42,27,258,51,"STR-08008L, 635364"
887631574735905983,The Leo - Unit 602,390706460,Jay,,East Village,32.71375145920249,-117.14939237838426,Entire home/apt,99,2,55,2024-12-02,2.89,27,354,30,"STR-08046L, 635365"
887632352312104017,The Leo - One Bedroom Apartment w/ Private Balcony,390706460,Jay,,East Village,32.71204,-117.15093,Entire home/apt,111,2,66,2024-12-01,3.39,27,356,37,"STR-08009L, 635366"
887700267490982381,Dog-Friendly OB Villa w/ Patios & Fire Pit,499662709,Coast Vacation Homes,,Loma Portal,32.7486874,-117.24386,Entire home/apt,415,1,0,,,86,325,0,"STR-04909L, 641948"
887823741897247700,House resort in Clairemont,8706414,Summer,,Clairemont Mesa,32.82879,-117.18446,Private room,84,31,1,2023-05-29,0.05,6,365,0,Exempt
887839465171668471,9BR*Post Office Lofts*3Fire Pit*Rooftop Deck View,51275805,Abbe,,Balboa Park,32.71742,-117.13718,Entire home/apt,1886,3,18,2024-11-22,1.30,3,209,15,"STR-03761L, 638520"
887879836240590276,Worldmk Balboa Park San Diego Conv Ctr 1 BR 2Bd,246645318,Kristin,,East Village,32.71827,-117.15352,Private room,,3,1,2024-07-26,0.20,2,0,1,Exempt
887889147817959841,XMAS Special! Beach Home by the Sea,499662709,Coast Vacation Homes,,Ocean Beach,32.738436349083635,-117.25461299629517,Entire home/apt,325,1,10,2024-08-03,0.55,86,175,3,"STR-07962L, 643103"
887955372039207275,#3265 - Beachfront -  W/Patio and Terrace,509640381,Pacific Sands Vacations,,Mission Bay,32.7735334,-117.2498103,Entire home/apt,,31,0,,,17,87,0,"STR-06186L, 600524"
888015041348151518,Relaxing SD Escape,27900710,Patrick,,Rancho Penasquitos,32.95076,-117.11454,Entire home/apt,607,31,1,2024-06-04,0.15,2,320,1,
888329024729748457,Oceanfront Boardwalk Condo - Spa & Ocean View,499662709,Coast Vacation Homes,,Mission Bay,32.776932,-117.252998,Entire home/apt,364,1,8,2024-11-11,0.50,86,309,3,"STR-03226L, 519607"
888329109025687910,Massive 7BR La Jolla Estate | Ocean View | AC,499662709,Coast Vacation Homes,,La Jolla,32.840114513281286,-117.26854435026245,Entire home/apt,1722,1,3,2023-12-03,0.20,86,321,0,"STR-02126L, 635763"
888329132025008062,Mission Beach Bay Views Compound!,499662709,Coast Vacation Homes,,Mission Bay,32.762537268611005,-117.24996577420502,Entire home/apt,849,1,0,,,86,328,0,"STR-01761L, 635158"
888436507405829350,New photos-The Ocean Awaits! 3bd+BBQ+Parking+Pets!,37353287,Nancys,,Pacific Beach,32.79972,-117.25578,Entire home/apt,395,1,6,2024-08-11,0.33,60,343,2,"STR-04910L, 635964"
888436528268826081,Ceci`s Riviera Villa: bayfront+bikes +A/C!,37353287,Nancys,,Mission Bay,32.79076549677895,-117.24180873731892,Entire home/apt,453,1,5,2023-12-10,0.29,60,205,0,"STR-03352L, 519826"
888474089616613884,Family House  at La Jolla,8336938,Vacation Rentals By Aaron,,La Jolla,32.8367132,-117.2728752,Entire home/apt,557,7,43,2024-12-13,2.21,58,354,27,"STR-07622L, 648912"
888505267877692658,Slice of Paradise by Gather w/ Hot Tub & Pool,507173318,Gather Vacations,,La Jolla,32.82141,-117.2513,Entire home/apt,1298,2,4,2024-09-08,0.23,13,210,3,"STR-07880L, 629589"
888521784742811019,Dreamy Sunset Bayview Suite,352830022,Linda,,Bay Park,32.7893407560063,-117.20318917574232,Entire home/apt,167,2,41,2024-12-13,2.22,2,351,14,"STR-08416L, 649775"
888660388439214901,RetroGlam 4Bd2Ba w/Private Fenced Yard+BBQ+Parking,464152028,Jan,,Linda Vista,32.78385439182304,-117.16424307773333,Entire home/apt,429,28,1,2024-09-23,0.33,15,363,1,"STR-07892L, 648762"
888662245664908632,All Decked Out,385558724,Ryan,,Serra Mesa,32.79974,-117.13941,Entire home/apt,160,2,29,2024-12-07,1.51,1,64,17,"STR-08091L, 649263"
888670965972981431,Village of La Jolla | Ocean Views |  Entire Home,366027177,Ryan,,La Jolla,32.8437548,-117.2682837,Entire home/apt,401,4,20,2024-12-17,1.08,6,79,17,"STR-06702L, 647384"
888672574901425576,Renovated 3BR Cozy Crown Point Gem of San Diego,172202422,Crown Point Hospitality,,Mission Bay,32.79454303898316,-117.23149050355742,Entire home/apt,,30,1,2024-08-11,0.22,8,0,1,"STR-09736L, 653368"
888688440364086580,B5395 South Beach Combo,38690778,Bluewater Vacation Homes,,Mission Bay,32.76657,-117.25254,Entire home/apt,,1,6,2024-10-18,0.36,92,260,5,"STR-01202L, 608501"
888976744161005777,Cozy 2Beds Easy access to Downtown l NoCleaningFee,430615516,Courtyard By Marriott,,Rancho Bernadino,33.017982679298484,-117.07668379671962,Private room,,1,13,2024-10-06,0.74,2,187,12,Exempt
889281714350763230,Centrally Located*Cozy Home*,85106924,Craig,,Linda Vista,32.79494,-117.17496,Entire home/apt,500,31,5,2023-06-19,0.26,2,270,0,"STR-05584L, 637102"
889286834539476645,6BR in Mission Hills-Little Italy Area,58276208,Joe,,Midtown,32.73592,-117.16902,Entire home/apt,425,2,71,2024-12-08,3.68,7,195,40,"STR-10789L, 645271"
889313511382748251,Beautiful Townhome in Otay Ranch,69082242,Kendry,,Otay Ranch,32.61483,-116.96014,Entire home/apt,180,30,25,2024-11-18,1.52,1,349,9,STR23-0065
889364390508604881,Sapphire Gem,486034681,Kimberley,,Pacific Beach,32.8082761,-117.2584336,Entire home/apt,232,3,37,2024-12-21,1.98,12,302,27,"STR-07587L, 641516"
889366145561130713,Gorgeous Boutique Hotel Awaits You At Balboa Park!,172252495,Eric,,Midtown,32.7385226,-117.1597926,Entire home/apt,371,2,0,,,3,179,0,Exempt
889398060650293488,Chic and Contemporary,25397606,Kash,,Carmel Valley,32.94727,-117.23116,Entire home/apt,249,30,41,2024-11-16,2.16,1,112,20,"STR-08057L, 649242"
889741499114493398,City Views in Landmark Location,1479964,James,,Cortez Hill,32.72056,-117.15685,Entire home/apt,131,79,1,2024-05-31,0.14,1,301,1,
898023209648512741,"Solar-Heated Pool w/View, 15 mins to Everything!",23030113,Shane,,San Carlos,32.79771,-117.07604,Entire home/apt,458,2,19,2024-09-10,1.10,1,44,14,"STR-07099L, 648408"
898043601620104716,Beach House w/ Ocean View,86024687,Karin Marie,,La Jolla,32.82566,-117.27307,Entire home/apt,117,31,0,,,4,358,0,
898455887464820437,Parkside Boutique Resort: 2B San Diego,514017852,Jesse,,Midtown,32.73951,-117.16065,Entire home/apt,,2,0,,,4,0,0,Exempt
898668312637856454,Queen room only in Pacific Beach Cottage-SALE,7318435,Snezana,,Pacific Beach,32.80451,-117.23273,Private room,108,1,5,2023-06-30,0.27,3,245,0,"STR-06815L, 648141"
898668384871476242,King room only  in Pacific Beach Cottage Sale,7318435,Snezana,,Pacific Beach,32.8054624,-117.2324516,Private room,111,3,3,2023-06-25,0.16,3,137,0,"STR-06815L, 648141"
898674803939300841,Just Sandy - Walk to the beach and pier,113421970,La Jolla,,Pacific Beach,32.79897,-117.25673,Entire home/apt,222,1,41,2024-12-07,2.29,83,298,28,"STR-07097L, 613261"
898817397902061413,"Coastal Oasis, LUX Private Yard Firepit BBQ AC WD",406085034,Christamaria,,Ocean Beach,32.73467740844793,-117.24087830075442,Entire home/apt,371,3,45,2024-12-04,2.57,9,313,33,"STR-08449L, 649770"
898840170410589138,La Jolla Villa,31342021,Lorena,,La Jolla,32.84862,-117.24495,Entire home/apt,5000,31,0,,,1,270,0,
898981586007790117,The Cozy Craftsman,12680006,Allen,,North Hills,32.75337382229574,-117.14462198405286,Entire home/apt,292,2,71,2024-12-08,5.92,1,67,71,"STR-08335L, 649487"
899188406475330127,Rad 2BR condo in Pacific Beach!,8336938,Vacation Rentals By Aaron,,Pacific Beach,32.79545300000001,-117.249674,Entire home/apt,188,7,44,2024-12-15,2.31,58,350,27,"STR-08165L, 649401"
899201540019240116,Rolando Hideaway 5mi to Balboa,10569853,Nancy Dodd,,Rolando,32.76202475429596,-117.05698245298424,Entire home/apt,140,31,16,2023-10-08,0.86,1,89,0,"STR-08187L, 649407"
899241351255191211,"2BR on the beach with ocean views, patio, & W/D",111815158,Vacasa California,,La Jolla,32.84078,-117.28111,Entire home/apt,286,31,2,2024-07-01,0.11,5,365,1,
899305954820255148,Cali-Craftsman | 3BR | Central | New Backyard | AC,12003690,Kevin,,Normal Heights,32.768735530192714,-117.11886697244263,Entire home/apt,182,2,105,2024-12-22,5.87,2,259,65,"STR-08169L, 649392"
899346666264349453,Downtown 1 bedroom Chic & luxury condo,443028522,Deniz,,East Village,32.71204,-117.15014,Entire home/apt,110,31,0,,,5,319,0,
899357700083396453,Montefaro in the Village of La Jolla w/Shared Pool,507173318,Gather Vacations,,La Jolla,32.83687,-117.27035,Entire home/apt,413,31,0,,,13,316,0,
899508686323583373,Huge Balcony with Panoramic Views,451670426,Diana,,East Village,32.70999052067156,-117.15802340206761,Entire home/apt,258,31,1,2024-11-01,0.57,6,297,1,
899559200651719453,RetroGlam 4Bd/2Ba Yard+BBQ+FreeParking by Hosptals,464152028,Jan,,Linda Vista,32.78447,-117.16185,Entire home/apt,292,2,18,2024-12-02,0.96,15,83,13,"STR-07892L, 648762"
897854053089235416,Walkable - Restaurants - Large Patio - A/C- Pets,514413116,Angela,,West University Heights,32.7614069924278,-117.14527695835014,Entire home/apt,111,2,68,2024-12-10,2.03,13,233,17,"STR-08372L, 647403"
897854364351445804,Large-Studio-Balcony-Desk-A/C-Full-Kitchen-Pets,514413116,Angela,,West University Heights,32.7617,-117.14522,Entire home/apt,114,2,103,2024-12-21,2.39,13,228,20,"STR-08376L, 647403"
897855300883813302,Walk-2-Restaurants-Fast-WiFi-A/C-w/d-DogApproved,514413116,Angela,,West University Heights,32.76328,-117.14663,Entire home/apt,157,2,100,2024-10-30,2.30,13,253,13,"STR-08368L, 647403"
897987022362556916,Spectacular Bayfront Oasis! Exceptional views #1!,426549951,Shannon,,Mission Bay,32.7884501,-117.2406719,Entire home/apt,279,3,13,2024-10-30,0.74,5,188,9,"STR-08860L, 629310"
906667531835650277,large master unit private entrance.,292085242,Ely,,College Area,32.77414648012296,-117.05179656531973,Entire home/apt,98,28,10,2024-10-03,0.53,2,168,4,"STR-01871L, 644871"
906879006049059257,Massive Oceanview 6BR/6BA Sleeps 30+Rooftop Deck,348089487,Kyle,,Mission Bay,32.7724036,-117.2525223,Entire home/apt,1657,3,2,2024-03-17,0.13,59,360,1,"STR-04645L, 645571"
907174023242739117,Spectacular Bayfront Oasis #2!,426549951,Shannon,,Mission Bay,32.78916922694076,-117.2400274926671,Entire home/apt,401,3,15,2024-09-10,0.82,5,184,4,"STR-08203L, 629310"
907181382192272750,Pacific Beach Paradise by Cardo | Spacious Retreat,31991928,Cardo,,Pacific Beach,32.7960605,-117.2448333,Entire home/apt,565,2,27,2024-12-14,1.45,47,346,13,"STR-00911L, 631624"
907206259910528142,Private bedroom in Golden Hill,467283410,Giuseppe,,Balboa Park,32.71923,-117.14349,Private room,,31,1,2023-08-24,0.06,1,0,0,
907267068661326966,The Loft @ Pacific Beach |Walk to Cass St. & Beach,1703869,Michael,,Pacific Beach,32.80667329122987,-117.25320958498465,Entire home/apt,147,4,33,2024-10-07,1.81,3,20,15,"STR-08238L, 649452"
907377234208046860,Luxury Stay Steps to Ocean & Bay,48631242,Brittany,,Mission Bay,32.792364,-117.239182,Entire home/apt,548,2,104,2024-12-03,5.78,7,223,67,"STR-08882L, 645624"
907439532909081364,The Bowman-Cotton Bayfront Estate - New Listing,162283241,Kimberly,,Wooded Area,32.71254,-117.2364,Entire home/apt,1097,1,23,2024-11-11,1.43,12,332,16,"STR-04794L, 645112"
907450546523142484,Bonaparte - Ocean Paradise,517721206,Bonaparte,,Ocean Beach,32.74478195544936,-117.25432037351352,Entire home/apt,213,2,11,2024-12-08,0.63,2,82,5,"STR-05819L, 645573"
907473494848954203,"Large, Wonderful Family Beach Escape Steps to Surf",166654772,Pam,,Ocean Beach,32.75382192610187,-117.25025609702926,Entire home/apt,800,3,8,2024-11-03,0.45,3,292,4,"STR-08199L, 630642"
907607574291448594,Bohemian Hideaway | Private Home & Hot Tub,184698366,Coast To Cactus,,North Clairemont,32.84033,-117.17672,Entire home/apt,111,1,19,2024-12-03,1.07,12,5,10,"STR-07762L, 649185"
907868557818486036,On the Bay with Spectacular View #3!,426549951,Shannon,,Mission Bay,32.78908,-117.24054,Entire home/apt,501,4,20,2024-11-11,1.09,5,282,13,"STR-08206L, 629310"
907876326182189653,Gorgeous TOP floor Penthouse ON the Bay! #4,426549951,Shannon,,Mission Bay,32.78900658950517,-117.2397288509521,Entire home/apt,513,4,32,2024-12-02,1.78,5,282,25,"STR-08205L, 629310"
908033516539728841,Private Furnished Room $1800 month,49791314,Christina,,Midtown,32.73829,-117.17631,Private room,99,31,1,2023-09-01,0.06,2,179,0,
908045805154564143,Comfy Home in the Heart of San Diego,41582938,Francisco,,Old Town,32.75131,-117.16747,Entire home/apt,211,2,47,2024-11-21,3.13,2,78,40,"STR-08260L, 649542"
908097245731806252,Siena Fun Full House Retreat,117655502,Dan & Britt,,Bay Terrace,32.69857,-117.04587,Entire home/apt,408,2,57,2024-12-01,3.20,5,236,36,"STR-08267L, 649428"
908106702474505006,Bayside Condo Getaway in Mission Beach,22012010,Rome,,Mission Bay,32.773547,-117.250993,Entire home/apt,190,2,32,2024-11-20,1.78,50,357,25,"STR-01666L, 631790"
908126312140578739,Private Backyard & Full Kitchen - 1 Bed 1 Bath,36642977,Travel,,Southwest,32.60977,-117.05295,Entire home/apt,100,31,0,,,5,356,0,
908136075785606697,La Jolla Farms Estate | Heated Pool | Large Yard,471188701,Drift Vacation Homes,,Torrey Pines,32.8768481,-117.2442976,Entire home/apt,1732,1,20,2024-09-24,1.07,70,320,10,"STR-05613L, 646148"
908161389693425103,Campus Loft,162257482,Puneh,,West University Heights,32.76146330451565,-117.14899659276091,Entire home/apt,,3,26,2024-09-23,1.55,3,0,14,"STR-08461L, 649983"
908557244277873681,Urban Oasis: San Diego Bungalow Escape,82350874,Alex,,Talmadge,32.75905,-117.08515,Entire home/apt,243,2,29,2024-06-14,1.63,3,288,12,"STR-08263L, 649383"
908712195720682004,Trendy beach studio! Entire place is yours!,228619418,Jenna,,Pacific Beach,32.808647430601674,-117.25598108113982,Entire home/apt,499,31,0,,,1,270,0,Exempt
908739528405260136,Cute cottage 1 block from beach!,429993644,Suzanne,,Pacific Beach,32.801619366510025,-117.25734279779411,Entire home/apt,291,3,42,2024-10-19,2.35,1,270,28,"STR-01797L, 518917"
908828518030590115,Sunlit La Jolla Village Gem with Peak Ocean Views!,82919172,Nxt,,La Jolla,32.8383252,-117.274114,Entire home/apt,640,3,26,2024-12-16,1.56,91,340,17,"STR-10126L, 635442"
908895304372054282,Charming La Jolla Beach cottage,57824754,Niloo,,La Jolla,32.8314395,-117.2776119,Entire home/apt,362,3,6,2024-03-25,0.50,4,109,6,"STR-08330L, 649521"
908904628511690279,"Rooftop Patio Hot Tub, AC, Beach & Bay Views",410163954,Jeffrey,,Pacific Beach,32.7966455,-117.2422354,Entire home/apt,456,3,54,2024-12-08,2.89,12,92,34,"STR-07644L, 648911"
908946030748840426,Newly Remodeled-La Jolla Village's Premier Haven!,82919172,Nxt,,La Jolla,32.83943932758836,-117.27326235898931,Entire home/apt,955,3,9,2024-11-02,0.54,91,232,6,"STR-10124L, 635442"
908949680294800887,Beach Cottage in Seaside Town of La Jolla Village!,82919172,Nxt,,La Jolla,32.83833,-117.27411,Entire home/apt,516,3,25,2024-10-20,1.47,91,347,13,"STR-10125L, 635442"
908949687100654822,Coastal Compound in Renowned La Jolla Village!,82919172,Nxt,,La Jolla,32.838325,-117.274021,Entire home/apt,1602,31,4,2024-06-22,0.35,91,229,4,"STR-10124L, 635442"
908956064253426408,NEW 40 Steps to Water Pristine and Luxury,82919172,Nxt,,Mission Bay,32.77554,-117.25212,Entire home/apt,534,3,23,2024-09-17,1.28,91,356,19,"STR-04243L, 637893"
909001076303924348,Retreat at Lake Murray,516233324,Jason,,San Carlos,32.80295174019878,-117.04711973908503,Entire home/apt,109,31,1,2024-10-07,0.38,2,252,1,
909004441052461430,"So Cozy, So Stylish, So Cal!",34608962,Queen,,Egger Highlands,32.57758,-117.10276,Entire home/apt,,3,9,2024-01-21,0.53,1,0,2,"STR-08595L, 650175"
909048832758607742,Top Floor | Resort Amenities | Rain Shower,339697209,Elysian Pads,,Loma Portal,32.75519,-117.22732,Entire home/apt,113,31,0,,,48,113,0,
909502890285406149,Blue Bayou -Full Bayview Studio,45483825,Rex,,Mission Bay,32.79256068388888,-117.24499370902777,Entire home/apt,112,2,60,2024-12-01,3.24,9,356,37,"STR-05998L, 646487"
909578238223631580,Elegant 3br Home w/AC Free Parking Near Everything,96133114,Alex,,Kensington,32.75876,-117.10396,Entire home/apt,298,2,112,2024-12-01,6.25,4,87,74,"STR-08383L, 649853"
909654070301923972,Cozy Apartment Safe Quiet Area Near Hiking Trails,518990283,Mary Clare,,San Carlos,32.8096973,-117.0614982,Entire home/apt,90,31,4,2024-09-20,0.28,1,330,3,
909654829339669873,NEW Luxurious 5 Bedroom/6 Bath Home,90855537,Robert,,College Area,32.76886,-117.07072,Entire home/apt,811,2,58,2024-12-08,3.30,1,334,46,"STR-04956L, 645884"
909693336589848174,Modern Condo in the Heart of SD,37055307,Melissa,,Marina,32.71058558141955,-117.16231578395869,Entire home/apt,450,30,5,2023-07-31,0.27,2,89,0,"STR-08228L, 649451"
909875519248805274,Bay Park Boutique Get-Away,24134871,Rhoda,,Bay Park,32.796638,-117.2046219,Private room,82,1,122,2024-12-09,6.79,1,230,78,"STR-08314L, 649603"
910130507989000581,Urban Hub: Close to Everything,177040046,John,,Cortez Hill,32.71982,-117.15798,Entire home/apt,69,2,2,2023-07-24,0.11,9,77,0,Exempt
910162045431379721,Sandpiper Vista in Point Loma CA,138194368,Solamar,,Roseville,32.73209,-117.22792,Entire home/apt,675,3,7,2024-12-01,0.41,4,89,6,"STR-04377L, 645783"
910295779613618624,PB Casita,46511999,Amy,,Pacific Beach,32.79165104565009,-117.25381769611154,Entire home/apt,,1,1,2024-11-16,0.79,1,0,1,"STR-08277L, 631941"
910333541858185042,Modern 3BR/3BA Steps From Ocean & Bay -AC & Garage,519147847,Emi,,Mission Bay,32.793530692007344,-117.24131772270523,Entire home/apt,397,2,45,2024-12-01,2.43,1,120,33,"STR-08271L, 649505"
910456520702263248,"2BD Sasha’s Bungalow: Beach Vibes, 1 Block Away!",16072222,Celeste,,Ocean Beach,32.74896681589182,-117.2486915243026,Entire home/apt,236,2,72,2024-12-08,4.27,3,293,54,"STR-08674L, 649564"
910509421776861481,"Lux Beach Retreat: King Beds, Wifi, & Free Parking",432939989,James,,Loma Portal,32.743604303240005,-117.23426131911467,Entire home/apt,402,1,42,2024-12-10,2.27,35,116,25,"STR-08341L, 649367"
910785653823654834,"Private Studio Monthly Rates, travel professionals",49791314,Christina,,Midtown,32.73928,-117.17637,Entire home/apt,89,31,3,2024-09-01,0.26,2,364,3,
910817643789483288,Lux Hottub Oasis with Peek-a-Boo Downtown SD Views,80395177,Karla,,Southcrest,32.684764,-117.1063677,Entire home/apt,174,2,21,2024-10-13,1.52,1,80,20,"STR-08948L, 649265"
